text,target,category,polarity,from,to
"Dönerin yanındaki patates, salata bile süper.","patates, salata~",FOOD#QUALITY~,positive~,18~,33~
Havuç dilimi tatlı da denenebilir.,Havuç dilimi tatlı~,FOOD#QUALITY~,positive~,0~,18~
Tek eksik ayranı kendilerinin yapmaması.,ayranı~,DRINKS#STYLE_OPTIONS~,negative~,10~,16~
Böyle bir yer için el yapımı ayran şart.,el yapımı ayran~,DRINKS#STYLE_OPTIONS~,negative~,19~,34~
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.",menüde~Mekan~yemekler~,FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~negative~,17~0~56~,23~5~64~
Tüm puanı mekan hakediyor.,puanı~mekan~,RESTAURANT#GENERAL~AMBIENCE#GENERAL~,negative~positive~,4~10~,9~15~
Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim,yemek~Kahve~,FOOD#QUALITY~DRINKS#QUALITY~,negative~positive~,44~0~,49~5~
Büyük porsiyonlar anca bir normal porsiyon olduğunda küçük pizzalari tavsiye edemem.,küçük pizzalari~,FOOD#STYLE_OPTIONS~,negative~,53~,68~
Anca atıştırmalik olur.
Ortam olarak baya küçük bir dükkân ve ortaköye uygun.,Ortam~,AMBIENCE#GENERAL~,positive~,0~,5~
Hamur biraz fazla inceydi ve peynir daha bol olabilir.,Hamur~peynir~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,negative~negative~,0~29~,5~35~
Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.,Domates sosu~pizzanin~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~,0~40~,12~48~
Fiyatlar orta ile yüksek arasi.,Fiyatlar~,RESTAURANT#PRICES~,negative~,0~,8~
"Kendi biralarını çoğunluğun aksine pek beğenmedim, hatta ilk defa bir birayı bitiremedim.",biralarını~,DRINKS#QUALITY~,negative~,6~,16~
"Biraz boğucu bir mekan, haftasonlari özellikle çok kalabalık oluyor.",mekan~,AMBIENCE#GENERAL~,negative~,17~,22~
Kalabalığın içinde hiç beklenmeyecek kadar ferah ve güzel bir mekan.,mekan~,AMBIENCE#GENERAL~,positive~,62~,67~
"Bunun dışında, her ne kadar çoğu zaman talebi karşılamasa da sundukları bira menüsü burayı çok çekici kılıyor.",talebi~bira menüsü~,RESTAURANT#GENERAL~DRINKS#STYLE_OPTIONS~,negative~positive~,39~72~,45~83~
Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.,Yemekleri~Yemekleri~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~positive~,0~0~,9~9~
"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!",Tavuklu Wrap~Tavuk Schnitzel~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,45~19~,57~34~
Bir de çeşitli homemade ice tea ve limonataları gerçekten başarılı :,ice tea ve limonataları~,DRINKS#QUALITY~,positive~,24~,47~
Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.,Etleri mezeleri~porsiyonlar~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~neutral~,0~29~,15~40~
3 kisi 2 kisi icin getirdiklerini rahatlikla yiyebilir.,NULL~,FOOD#STYLE_OPTIONS~,neutral~,0~,0~
3 gidip 2 kisilik getirin derseniz yiyecekler bu sekilde geliyor ama kisi basina 70tl yaziyorlar cok sacma olmus,yiyecekler~,FOOD#PRICES~,negative~,35~,45~
5 çayının ideal adresi karaköy'de dem.,dem~,RESTAURANT#GENERAL~,positive~,34~,37~
50'den fazla çay çeşidi ile damak zevkinizi bi yerde yakalayacağı kesin!,çay çeşidi~,DRINKS#STYLE_OPTIONS~,positive~,13~,23~
"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki.",bourban vanilla~damla sakızlı mastika keki~,DRINKS#QUALITY~FOOD#QUALITY~,positive~positive~,31~73~,46~99~
"Hizmet, ilgi alaka herşey şahane!","Hizmet, ilgi alaka~",SERVICE#GENERAL~,positive~,0~,18~
iyi ki gittim de yedim dediğim bir şey yok.,NULL~,FOOD#QUALITY~,negative~,0~,0~
hatta aynı şeyleri yediğim diğer güllüoğlu şubeleri bence daha taze ve lezzetliydi.
oturma yeri de çok yok.,oturma yeri~,AMBIENCE#GENERAL~,negative~,0~,11~
bu kadar meşhur olması bana garip geldi açıkçası.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Manzara severlere...,Manzara~,AMBIENCE#GENERAL~,positive~,0~,7~
"- O manzaraya bu yemekler, bu servis olmamis :",manzaraya~yemekler~servis~,AMBIENCE#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~negative~negative~,4~17~30~,13~25~36~
"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil.",fiyatlarda~yemeklerine~,FOOD#PRICES~FOOD#QUALITY~,negative~negative~,11~23~,21~34~
Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.,manzara~Yemekleri~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~negative~,62~0~,69~9~
"Hele de Istanbul hayraniysaniz, iste o zaman hiç tereddüt etmeyin..."
Kadiköy'de gitmekten zevk aldığım mekanlardan birtanesi.,mekanlardan~,RESTAURANT#GENERAL~,positive~,34~,45~
"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.",dekorasyona~mekan~bira~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~DRINKS#STYLE_OPTIONS~,positive~positive~positive~,21~77~40~,32~82~44~
"Yemek olarak schinitzel ve burger denedik, biranın yanında iyi gitti.",schinitzel ve burger~,FOOD#QUALITY~,positive~,13~,33~
Kış aylarında içeride oturmanızı öneririm dekorasyon ve ortam keyif veriyor...,dekorasyon ve ortam~,AMBIENCE#GENERAL~,positive~,42~,61~
Maç günleri rez.
yaptırsanız iyi olur.
Dekorasyonu renkleri cok sicak ve sevimli.,renkleri~Dekorasyonu~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,12~0~,20~11~
Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.,Ev yemeği~hersey~,FOOD#QUALITY~FOOD#QUALITY~,positive~negative~,0~96~,9~102~
"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim.",Servis~çalışanların~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~14~,6~26~
Mekan kalabalık olduğunda stres kontrolu diye bişey kalmiyor sanirim.,stres kontrolu~,SERVICE#GENERAL~,negative~,26~,40~
İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.,çaldıkları müzikler~İstanbul şubesi~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,negative~negative~,34~0~,53~15~
Aynı konsept servisi güzel ama diğerleriyle kıyaslandığında biraz vadat ve taksim için pahalı
Arka bahçesi tüm yorgunluğunu alıyor insanın.,Arka bahçesi~,AMBIENCE#GENERAL~,positive~,0~,12~
Koşuyolunun en iyilerinden kirpi en çok diyet yapanların sevdiği bir mekan çünkü menüsü sağlıklı beslenmeye uygun.,menüsü~iyilerinden~,FOOD#STYLE_OPTIONS~RESTAURANT#GENERAL~,positive~positive~,81~15~,87~26~
Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,oturma duzeni~Masa yerlesimleri~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,34~0~,47~17~
Yer bulmak da zor oluyor.,Yer bulmak~,SERVICE#GENERAL~,negative~,0~,10~
Cok cesitli caylar var ancak fiyatlari biraz yuksek.,fiyatlari~caylar~,DRINKS#PRICES~DRINKS#STYLE_OPTIONS~,negative~positive~,29~12~,38~18~
İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,garson~,SERVICE#GENERAL~,negative~,85~,91~
Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.,Kurufasülye~tat~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,0~103~,11~106~
Tereyağlı pilavları ve tava yoğurdu da çok başarılı.,tava yoğurdu~Tereyağlı pilavları~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,23~0~,35~19~
Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.,sütlaç tadını~sütlaçları~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~positive~,67~31~,80~41~
Ayrıca hergun çıkardıkları farklı zeytinyağlı yemekleri de çok başarılı.,zeytinyağlı yemekleri~,FOOD#QUALITY~,positive~,34~,55~
Fiyatlar ortalamanın biraz ustunde malesef.,Fiyatlar~,RESTAURANT#PRICES~,negative~,0~,8~
