text,target,category,polarity,from,to
Heel lekker en dit voor een normale prijs!,NULL~NULL~,FOOD#QUALITY~FOOD#PRICES~,positive~neutral~,0~0~,0~0~
2 lunchmenu's met ruime keuze voor voor- en hoofdgerechten aan correcte prijs.,lunchmenu's~lunchmenu's~,FOOD#PRICES~FOOD#STYLE_OPTIONS~,positive~positive~,2~2~,13~13~
Bovendien vriendelijke en attente bediening.,bediening~,SERVICE#GENERAL~,positive~,34~,43~
Kwamen hier reeds eerder en komen steeds met plezier terug.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Vooraf reserveren aan te raden.
Een windstille en bloedhete dag in september.
Een stel stumpers doet de bediening.,bediening~,SERVICE#GENERAL~,negative~,26~,35~
Als oud-horecamensen doet ons hart zeer als we zien hoeveel geld hier op straat blijft liggen/in de zakken van klanten blijft zitten.
"Weglopende klanten die moeten wachten met het opgeven van hun bestelling is regel 1, verlaten tafels die maar niet afgeruimd worden regel 2 en de grootste zonde in de horeca heen en weer lopen met lege handen regel 3."
"Daardoor is het lang wachten voor je bestellen kunt, lang wachten tot je bediend wordt en na je drankje een maaltijd bestellen is bijna een onmogelijke opgave.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Maar het is ons gelukt!
"We kregen matig voer tegen Knokke- prijzen, die omdat het casino ernaast ligt nog eens extra over de kop waren gegaan.",voer~voer~,FOOD#PRICES~FOOD#QUALITY~,negative~neutral~,16~16~,20~20~
"Na afloop nog even naar het toilet, dat is geen aanrader.",toilet~,AMBIENCE#GENERAL~,negative~,28~,34~
De ranzige rioollucht slaat je op de keel en laat je bijna kotsen.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Nee, dit restaurant zal geen lang leven beschoren zijn.",restaurant~,RESTAURANT#GENERAL~,negative~,9~,19~
"Wij kennen de Lodge al verschillende jaren en gaan dan ook vaak op bezoek (Diest, Aarschot, Zolder en Knokke)."
"Deze keer was zowel het eten, service en restaurant ondermaats!!!!",restaurant~eten~service~,RESTAURANT#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~negative~,41~24~30~,51~28~37~
We hadden garnaalkroketten genomen waar je de garnalen moest zoeken.,garnaalkroketten~,FOOD#QUALITY~,negative~,10~,26~
"De salade die erbij geserveerd werd was ook al niet fris meer en erop gegooid, gefrituurde peterselie was ook van matig niveau!",salade~salade~gefrituurde peterselie~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~neutral~,3~3~79~,9~9~101~
De boter die bij onze zeetong geserveerd werd zat vol verbrande stukjes :-(.,boter~,FOOD#QUALITY~,negative~,3~,8~
We zaten buiten op het terras wat ok was (wel geen tafeldoekjes hoewel we gereserveerd hadden).,terras~,AMBIENCE#GENERAL~,neutral~,23~,29~
"Bij het naar het toilet gaan kwam de geur je al tegen, leek alsof er dagen al niet meer gekuist was!",NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Ook in het restaurant lagen de pakjes boter en brood op de grond van de service tafel. (kan zijn dat het druk geweest was maar zoiets even oprapen neemt absoluut geen tijd in beslag).,restaurant~,AMBIENCE#GENERAL~,negative~,11~,21~
"Er waren 3 zaalbediende aanwezig en het was zeker niet druk, ze hadden tijd om te praten met elkaar dus een had makkelijk een beetje ""puin"" kunnen ruimen!",zaalbediende~,SERVICE#GENERAL~,negative~,11~,23~
Bovendien sprak één van de zaalbediende geen woord Nederlands of Frans!?,zaalbediende~,SERVICE#GENERAL~,negative~,27~,39~
Dit is NIET de service die we van de andere Lodge kennen het was echt ondermaats!!!!,service~,SERVICE#GENERAL~,negative~,15~,22~
"Vuurwerkfestival -weinig restaurants, dus eerste nemen waar er plaats is."
"Toen we vroegen of er plaats was, wou een ober ons helpen, maar deze werd bruut door een andere ober weggetrokken en liet ons staan.",ober~,FOOD#QUALITY~,negative~,42~,46~
"Wij zijn dan zelf maar gaan zitten en werden door een onbeschofte (oude man met grijs haar) ""geholpen"" (= ik kom terug als ik tijd).",man~,SERVICE#GENERAL~,negative~,72~,75~
"Na eindelijk te hebben besteld, zagen we obers klungelen (zoeken naar de juiste tafels), de oude grijze man was iedereen aan het beledigen,.....",obers~,SERVICE#GENERAL~,negative~,41~,46~
"We hebben zeker 16 tafels zien weglopen, omdat ze niet werden bediend.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Na het eten vroegen we nog een koffie aan de oude man en zijn antwoord was: 'neen!!!, ik ga eerst alle tafels (veel) afruimen en dan pas kom ik terug.",man~,SERVICE#GENERAL~,negative~,50~,53~
Wij antwoorden hierop terug en zeiden het extra luid wat we vonden van de service.
"Toen kwam die ober terug: 'Ik wil mijn excuses aanbieden met 2 gratis koffie (we hadden er 3 besteld), maar als ge het niet goed vind moet je zelf maar eens een schort aantrekken 'SPECIAAL EXCUUS!!!!",ober~,SERVICE#GENERAL~,neutral~,14~,18~
"Opdat moment zijn er alle tafels rondom ons, die niet werden bedient, opgestapt en zeiden dat hij maar een andere job moest zoeken."
"Het eten was wel lekker maar door de onhandigheid van de obers (minutenlang zoeken naar de juiste tafel), was de saus koud!!!!",eten~obers~,FOOD#QUALITY~SERVICE#GENERAL~,neutral~negative~,4~57~,8~62~
Hier kom ik nooit meer terug en ik hoop dat de ober (oude man met grijs haar) ontslagen zal worden.,NULL~ober~,RESTAURANT#GENERAL~SERVICE#GENERAL~,negative~negative~,0~47~,0~51~
Want hoe hij reageerde op de klanten was schandalig!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
zeker voor die prijs.
"Als er andere restaurants vrij waren, zouden we meteen weg zijn gegaan."
"Maar ja, je moet eten..."
Dit restaurant staat bovenaan de lijst van restaurants in Ieper.
Ik kan mij echter niet voorstellen dat er geen betere restaurants in Ieper zijn.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Begrijp mij goed, het is niet slecht, maar ook niet echt geweldig.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
"Er zijn 5 dames om te bedienen, maar toen wij binnen kwamen was er niemand om aan te vragen of er nog een tafel vrij was.",dames~,SERVICE#GENERAL~,negative~,10~,15~
Later op de avond was een serveerster klaar met haar werk en begon dus maar de etensresten tussen haar tanden uit te peuteren.,serveerster~,SERVICE#GENERAL~,negative~,26~,37~
"Het eten was gewoon goed, maar ook niet meer dan dat.",eten~,FOOD#QUALITY~,neutral~,4~,8~
We hebben met zijn 3en heerlijk gegeten bij Capella.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"De bediening was vriendelijk, correct, behulpzaam en erg prettig.",bediening~,SERVICE#GENERAL~,positive~,3~,12~
"We hadden alle drie een 3 gangen menu, wat echt heerlijk was.",3 gangen menu~,FOOD#QUALITY~,positive~,24~,37~
"Ik had er een wijn arrangement bij besteld, wat ook lekker was.",wijn arrangement~,DRINKS#QUALITY~,positive~,14~,30~
"Als tip zou bij het dessert ook een dessertwijn geschonken kunnen worden, waar alles was prima voor elkaar.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Prijs/kwaliteit kan bijna niet beter!,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
"We zijn hier nu al meerdere malen gaan eten, of ten minste geprobeerd, met wisselend succes."
"Na verschillende malen lang gewacht te hebben op ons eten (+45min!!!), bestelden we de laatste maal videe en stoofvlees.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Zelfs dit duurde een half uur.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"De naam restaurant niet waardig, serveren enkel vacuüm maaltijden en service is dus ondermaats.",service~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~,negative~negative~,69~0~,76~0~
"De tuin kon leuk zijn als het gras eens gemaaid werd, het terras nog leuker als de tafels proper waren en het zou Tienen een leuk restaurant rijker maken indien de bediening vriendelijk was en de wachttijden respectabel.",bediening~,SERVICE#GENERAL~,negative~,164~,173~
indien ik op mijn werk zo zou omgaan met klanten zou mijn C4 er vlug liggen!
"De tuin is leuk, maar het duurt lang voor je eten hebt en het is maar matig van kwaliteit.",NULL~eten~tuin~,SERVICE#GENERAL~FOOD#QUALITY~AMBIENCE#GENERAL~,negative~neutral~positive~,0~45~3~,0~49~7~
Als je gewoon iets wil drinken is het wel een aanrader want de tuin is heel gezellig en op de drank moet je niet lang wachten
"Zeer leuk is de tuin buiten, het eten is ook lekker.",eten~tuin~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,33~16~,37~20~
De bediening buiten gebeurt nogal chaotisch met z'n momenten.,bediening~,SERVICE#GENERAL~,negative~,3~,12~
Binnen verloopt het vlotter.,NULL~,SERVICE#GENERAL~,neutral~,0~,0~
"Voor de derde keer dit jaar hebben we alweer heerlijk genoten: in de keuken wordt nog steeds getoverd, de gastvrouw is stijlvol en enthousiast alom aanwezig, de bediening is vlekkeloos, de wijnkeuze van de sommelier is subliem.",wijnkeuze~bediening~gastvrouw~keuken~NULL~,DRINKS#STYLE_OPTIONS~SERVICE#GENERAL~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~positive~,189~161~106~69~0~,198~170~115~75~0~
"Meer willen we niet verklappen -laat u verrassen door de schilderijtjes op uw bord, bijna te mooi om op te eten maar doe het toch maar -en geniet van de smaaksensaties!",smaaksensaties~,FOOD#QUALITY~,positive~,153~,167~
Onze volgende reservatie ligt al vast...,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Van bij de amuse gueule tot het bij het dessert is het ongelooflijk genieten van al die smaken.,dessert~amuse gueule~,FOOD#QUALITY~FOOD#QUALITY~,positive~positive~,40~11~,47~23~
De ontvangst en bediening zijn vriendelijk en verzorgd.,bediening~,SERVICE#GENERAL~,positive~,16~,25~
"Uiteraard heeft pm080 volledig gelijk, toch heeft ze nog lets vergeten."
"De ober Stijn spreekt ook Pools, wat soms goed van ps komt.",ober stijn~,SERVICE#GENERAL~,neutral~,3~,13~
"Eerlijke keuken en best geschikt voor in (ruim) gezelfschap maar nu niet direct de ideale gelegenheid voor een romantische tête à tête met je geliefde; een beetje no-nonsense en best leuk, bovendien een ruime kaart en zeker meer dan gemiddeld lekker",NULL~kaart~keuken~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~positive~,0~209~9~,0~214~15~
"Dit restaurant heeft een leuk concept, een warme inrichting en is niet toeristisch gelegen.",restaurant~inrichting~restaurant~,LOCATION#GENERAL~AMBIENCE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~,4~49~4~,14~59~14~
Er worden echter meer klanten in het restaurant toegelaten dan de bediening aankan.,bediening~,SERVICE#GENERAL~,negative~,66~,75~
Er is niemand die de leiding over de zaal neemt en/of het overzicht bewaard.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
De vaste bediening wordt aangevuld met student(en) die vooral veel heen en weer lopen met niets of één iets in de hand.,student(en)~,SERVICE#GENERAL~,negative~,39~,50~
-vriendelijke ontvangst en aperitief aan de bar (toen was nog maar 1/3 van de gasten aanwezig),ontvangst~,SERVICE#GENERAL~,positive~,14~,23~
-ijsblokjes en garnituren worden onhygiënisch met de blote hand genomen.,ijsblokjes~garnituren~,DRINKS#QUALITY~FOOD#QUALITY~,negative~negative~,1~15~,11~25~
-aan tafel wordt er geen drankkaart of wijnkaart aangeboden.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
-na een tweede maal vragen komt de -originele- wijnkaart eraan.,wijnkaart~,DRINKS#STYLE_OPTIONS~,positive~,47~,56~
"-wijn bestellen lukt moeilijk, de opdienster zegt dat ze geen tijd heeft en zo meteen terugkomt, maar ze vergeet dit.",opdienster~,SERVICE#GENERAL~,negative~,34~,44~
We spreken na een tijdje een andere ober aan die wel de tijd heeft om de twee woorden die nodig zijn om onze keuze kenbaar te maken te onthouden.,ober~,SERVICE#GENERAL~,positive~,36~,40~
Het hapje was reeds afgeruimd en het voorgerecht was op één hap na op toen we eindelijk een fles lekkere Pouilly Fuissé op tafel kregen.,pouilly fuissé~NULL~,DRINKS#QUALITY~SERVICE#GENERAL~,positive~negative~,105~0~,119~0~
Aangezien we het aperitief aan de bar genomen hadden stonden we al die tijd 'droog'.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
-de opdienster die geen tijd had stond tussendoor frietjes te eten aan de tafel waar een familielid van haar als klant zat.,opdienster~,SERVICE#GENERAL~,negative~,4~,14~
-het hapje was correct en zurig fris.,hapje~,FOOD#QUALITY~,neutral~,5~,10~
Het brood was lekker.,brood~,FOOD#QUALITY~,positive~,4~,9~
"-het voorgerecht, extra zachte gerookte zalm, was standaardkwaliteit van de groothandel.",extra zachte gerookte zalm~,FOOD#QUALITY~,neutral~,18~,44~
De vetnaad vlakbij het staartstuk van de zalm die hard wordt bij het roken was niet weggesneden door de keuken.,zalm~,FOOD#QUALITY~,negative~,41~,45~
"-de fondue was lekker, de frietjes vers, de sausjes industrieel.",frietjes~sausjes~fondue~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~neutral~positive~,26~44~4~,34~51~10~
"-er wordt gevraagd of er nog wat frietjes moeten zijn, waarop snel nog een kommetje volgt.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
-er wordt iets later gevraagd of er nog wat vlees mag zijn; 'graag 'antwoorden wij; 'een half bordje volstaat'
-17 minuten later komt de opdienster om af te ruimen.
'Wij wachten nog op vlees 'antwoordden wij.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Waarna een via iemand anders van de bediening de communicatie een tweede maal naar de keuken gaat.
Nonchalance van de keuken of een onduidelijke bestelling 17 minuten eerder van de bediening aan de keuken?
De chef schiet zich aan zijn snijmachine en het vlees volgt.
"De frieten zijn ondertussen uiteraard koud, maar we vragen er geen warme meer, wie weet wanneer we ze krijgen.",NULL~frieten~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,0~3~,0~10~
De keuken is overbemand in vergelijking met de zaal.,keuken~,SERVICE#GENERAL~,negative~,3~,9~
Het zaalpersoneel wordt aan hun lot overgelaten: pompen of verzuipen.,zaalpersoneel~,SERVICE#GENERAL~,negative~,4~,17~
De stress van het zaalpersoneel en het onnodig (inefficiënt) drukdoend heen en weer lopen straalt af op de klanten en bepaalt de sfeer in de zaak.,zaak~zaalpersoneel~,AMBIENCE#GENERAL~SERVICE#GENERAL~,negative~negative~,141~18~,145~31~
Genieten is hier moeilijk.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
De akoestiek is een heikel punt.,akoestiek~,AMBIENCE#GENERAL~,negative~,3~,12~
Vanaf een kleine klantenbezetting moet je reeds je stem verheffen om een duidelijk gesprek met je partner te kunnen voeren.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Een akoestisch spanplafond, 3D-tegels,... als oplossing?"
Als er tijdens het service meermaals couverts worden afgewassen en deze vervolgens terug in de juiste vakken worden geworpen en bovendien alle afwas onzacht op elkaar wordt gestapeld dan maakt dit allemaal onnodig lawaai doorheen de volledige zaal.
"Bij gebrek aan een e-mailadres op de website kan ik deze feedback niet rechtstreeks aan de eigenaar doorgeven, maar dien ik ze hier te posten..."
"Bij het betreden van dit restaurant, sprak men mij in het Frans aan."
"Toen ik vroeg of men Nederlands sprak, was het antwoord 'non'.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Mijn honger was dus over en ik heb rechtsomkeer gemaakt.
Ik las de negatieve recensies op Tripadvisor toen we al op het terras van restaurant Holiday zaten en was een beetje bang VOO wat er zou komen...
"Uiteindelijk was ik blij verrast, wij hebben een fijne bediening gehad van vriendelijk personeel.",personeel~,SERVICE#GENERAL~,positive~,87~,96~
"Het eten was ok, ik nam de vissuggestie van de dag en dit was een correct gerecht voor een correcte prijs.",vissuggestie van de dag~eten~vissuggestie van de dag~,FOOD#QUALITY~FOOD#QUALITY~FOOD#PRICES~,neutral~neutral~neutral~,27~4~27~,50~8~50~
Geen culinaire hoogstandjes maar daarvoor heb je andere etablissementen in Nieuwpoort.,NULL~,FOOD#QUALITY~,neutral~,0~,0~
Ik vind de negatieve kritieken dan ook zeer overdreven!
We hebben allebei pizza frutti di mare gegeten en deze was qua prijs/kwaliteit best ok.,pizza frutti di mare~pizza frutti di mare~,FOOD#QUALITY~FOOD#PRICES~,neutral~neutral~,18~18~,38~38~
"Lekker veel kaas, geen uitgedroogde korst zoals je vaak tegenkomt, eigenlijk ook best luchtig.",korst~kaas~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~positive~,36~12~,41~16~
"Bij de bediening liep er echter iemand rond die geen woord Nederlands kon, dat vind ik voor Nieuwpoort absoluut niet kunnen.",bediening~,SERVICE#GENERAL~,negative~,7~,16~
We vroegen bij onze aperitief trouwens een portie olijven maar dat was niet mogelijk.
Bij zo goed als elke Italiaan krijg je dit standaard op tafel!
Hier dus niet...
Maar wat we kregen was dus lekker.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Het Hof van Heusden is op zich wat een speciale locatie.,hof van heusden~,LOCATION#GENERAL~,neutral~,4~,19~
Het lijkt inderdaad bij binnenkomst eerder een café -en dat is het ook want je kan er gewoon iets drinken of eten.,NULL~,AMBIENCE#GENERAL~,neutral~,0~,0~
Maar achteraan bevindt zich het restaurant.
En aan het restaurant is een groot terras.
Dus even door het café naar het restaurant lopen.
En dat is best gezellig ingericht!,NULL~,AMBIENCE#GENERAL~,positive~,0~,0~
Abdel is top: hij kookt erg lekker en wij vinden vooral dat hij een meester is in het klaarmaken van wild.,abdel~,FOOD#QUALITY~,positive~,0~,5~
Dus in het wildseizoen: allen daarheen!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
In de zomer is er een groot terras-met een tuin.
Wij houden van dit restaurant vooral omwille van de keuken en vriendelijkheid van Abdel.,restaurant~keuken~abdel~,RESTAURANT#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,19~52~82~,29~58~87~
En we gaan vooral in de wintermaanden graag op bezoek!
Maandmenu: Het 'fijnproeversbordje' bestond uit een toastje van 1 vierkante centimeter met een stukje pate op en iets dat gelijkt op uienkonfijt.,fijnproeversbordje~,FOOD#STYLE_OPTIONS~,negative~,16~,34~
De boter die we bij de 3 stukken brood kregen (voor 2 personen) had de vervaldatum 12/12/13 (bijna een maand over datum),boter~,FOOD#QUALITY~,negative~,3~,8~
De carpacio (tataki op het menu) was waterachtig en inspiratieloos.,carpacio~,FOOD#QUALITY~,negative~,3~,11~
Het hoofdgerecht (varkenswangetjes) was lekker.,hoofdgerecht~,FOOD#QUALITY~,positive~,4~,16~
De wijnen kunnen enkel besteld worden per glas of per halve liter??? behalve de huiswijn..,wijnen~,DRINKS#STYLE_OPTIONS~,negative~,3~,9~
Die kon per fles worden besteld.
Ik ga er dus van uit dat de 'betere wijnen' uit een vat komen?
De zaal zat vol mensen die met de Grouponbon kwamen eten.
"Hun menu die zowat de helft van de onze kostte, zag er in elk geval veel beter uit."
"De zaak ontbreekt sfeer, wij hebben absoluut geen goed gevoel na dit etentje.",sfeer~,AMBIENCE#GENERAL~,negative~,18~,23~
Er zijn in Destelbergen en Heusden veel resto's met een veel betere prijs-kwaliteitsverhouding.
Hier is nog veel werk aan..,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
We hadden dit restaurant uitgekozen met een Groupon bon.
Maar we waren teleurgesteld bij aankomst.
Het was precies een café waar je iets gaat drinken en het was er zeker niet romantisch ingericht.,NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
Het eten was wel lekker en mooi gepresenteerd op het bord.,eten~eten~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,4~4~,8~8~
Maar van het personeel kon er ook geen glimlachje af.,personeel~,SERVICE#GENERAL~,negative~,13~,22~
Reeds 5 keer heb ik dit restaurant bezocht en nooit een een ontgoocheling gehad.,restaurant~,RESTAURANT#GENERAL~,positive~,24~,34~
( anders kom je niet terug)
De ontvangst is steeds gastvrij en prijs/kwaliteit ligt uitstekend.,ontvangst~NULL~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~positive~,3~0~0~,12~0~0~
