text,target,category,polarity,from,to
"Entrée grasse et surgelée ""nem aux poireaux"", bordeaux amer, et onglet avec polenta à gerber… ( viande caoutchouc) bref on est parti en 4ème vitesse les assiettes pas débarrassées histoire de changer d'air au plus vite pour ne pas faire une scène un vendredi soir après une semaine de fou…30 euros par personne.",Entrée~nem aux poireaux~onglet avec polenta~viande~NULL~NULL~bordeaux~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~RESTAURANT#GENERAL~RESTAURANT#PRICES~DRINKS#QUALITY~,negative~negative~negative~negative~negative~negative~negative~,0~27~64~96~0~0~46~,6~43~83~102~0~0~54~
Quel gâchis.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Les serveuses sont gentilles, le serveur ou chef de rang n'est pas professionnel.",serveuses~serveur~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~negative~,4~33~,13~40~
"Humour douteux, pas du tout à sa place dans ce qui se veut un bon restaurant.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Le but est clairement de rentabiliser la terrasse.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Donc tu manges et surtout tu ne t'attardes pas et on te le fait bien comprendre.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Aucune explication sur les plats.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Limite désagréable.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Je n'y retournerai pas.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Le cadre est très plaisant, classe mais un peu cher pour la qualité.",cadre~NULL~NULL~,AMBIENCE#GENERAL~RESTAURANT#PRICES~FOOD#QUALITY~,positive~negative~negative~,3~0~0~,8~0~0~
C'est la deuxième fois que nous y allons entre midi et deux et un peu déçue par rapport à la 1ère fois.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Le service est impeccable, personnel agréable.",service~personnel~,SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~,3~27~,10~36~
"Des mets dans l'ensemble correcte mais un canard trop sec , un tiramitsu trop expresso et une gaufre à la chantilly trop chocolatée !",canard~tiramitsu~gaufre~mets~,FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#QUALITY~,negative~negative~negative~neutral~,42~63~94~4~,48~72~100~8~
Le moelleux speculos/chocolat était a tom et pas terre.,moelleux speculos/chocolat~,FOOD#QUALITY~,positive~,3~,29~
Une addition un peu salée tout de même pour le plaisir gustatif !!!,NULL~NULL~,RESTAURANT#PRICES~FOOD#QUALITY~,negative~neutral~,0~0~,0~0~
,,,,,
"Quasi gastronomique, des plat de qualités avec plein de saveurs un délice, y allant régulièrement le midi pour ma pause déjeuné je suis rarement déçu et l'accueil et le service sont au top, je recommande !!",NULL~plat~NULL~accueil~service~NULL~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~RESTAURANT#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~positive~positive~positive~positive~,0~25~0~155~169~0~,0~29~0~162~176~0~
"Repas copieux, généreux et plutôt bon.",Repas~Repas~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,0~0~,5~5~
Patron gentil mais débordé (succès oblige) d'où une certaine attente qui reste supportable.,Patron~NULL~Patron~,SERVICE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~negative~negative~,0~0~0~,6~0~6~
Je ne pense pas que vous y trouverez les meilleurs burgers de la ville mais ils sont tout à fait correct,,,,,
,,,,,
"Situé non loin de mon bureau , je m'y rend assez régulièrement , lors d'un autre passage j'avais étais déçu et je voulais pas rester sur une mauvaise impression car en restauration il peut avoir des jours sans , je décide d'y aller avec plusieurs collègues mais cette fois l'impression est confirmée ...",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Viande à point servie bleu , buffet d'entrée répétitif et sans intérêt , service sans sourire , premier arriver premier oublier.",Viande~buffet d'entrée~service~NULL~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~SERVICE#GENERAL~SERVICE#GENERAL~,negative~negative~negative~negative~,0~29~73~0~,6~44~80~0~
15 minutes après avoir finis le plat principal nous ne sommes toujours pas débarrassés.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Pas de dessert , pas de café , la note merci et au revoir.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Un endroit chaleureux pour manger au milieu de plein de bouteilles de vins.,endroit~,AMBIENCE#GENERAL~,positive~,3~,10~
Repas très copieux et bon marché !!,Repas~Repas~,FOOD#STYLE_OPTIONS~FOOD#PRICES~,positive~positive~,0~0~,5~5~
Avec une petite histoire sur la bouteille de vin choisie excellemment raconter par le patron fort agréable.,patron~,SERVICE#GENERAL~,positive~,86~,92~
Un endroit a recommander bien évidement pour le centre-ville de toulouse.,endroit~,RESTAURANT#GENERAL~,positive~,3~,10~
Avis +++++,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
,,,,,
Nous sommes allés manger avec des amis.,,,,,
Nous avons trouvés les prix chers pour un restaurant de quartier populaire; Que du surgelé en plus.,restaurant~NULL~,RESTAURANT#PRICES~FOOD#QUALITY~,negative~negative~,42~0~,52~0~
"Et pas de rab, si vous avez encore faim ....",NULL~,FOOD#STYLE_OPTIONS~,negative~,0~,0~
Je ne vous le conseille pas.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Le patron ne s’intéresse qu'aux habitués (les entreprises de bureau), les autres passent après...",patron~,SERVICE#GENERAL~,negative~,3~,9~
"Entrée, plat, dessert nous avons adoré !",Entrée~plat~dessert~,FOOD#QUALITY~FOOD#QUALITY~FOOD#QUALITY~,positive~positive~positive~,0~8~14~,6~12~21~
"Un très bon restaurant avec une super vue sur la cathédrale St Étienne, et le personnel est accueillant !",vue~restaurant~personnel~,LOCATION#GENERAL~RESTAURANT#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,38~12~78~,41~22~87~
A recommander !,NULL~,RESTAURANT#GENERAL~,positive~,0~,15~
A faire avant la fermeture car c'est un endroit mythique de Lille.,endroit~,RESTAURANT#GENERAL~,positive~,40~,47~
"Un peu déçue par le service (beaucoup de faux pas qu'on ne doit pas voir dans ce type de restaurant : nous nous sommes même débrouillés tout seuls pour récupérer nos manteaux et sortir du restaurant), émerveillée par le cadre, et la carte des vins mais je suis restée sur ma faim quant à la qualité des assiettes !",service~cadre~carte des vins~assiettes~NULL~,SERVICE#GENERAL~AMBIENCE#GENERAL~DRINKS#STYLE_OPTIONS~FOOD#QUALITY~SERVICE#GENERAL~,negative~positive~positive~negative~negative~,20~220~233~303~0~,27~225~247~312~0~
"Dommage mais je pourrai dire ""J'y étais!"".",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Nous y sommes allés un midi, nous n'avions pas énormément de temps pour manger ( comme la plupart des clients d'ailleurs ) .",,,,,
"Notre commande : steak tartare, salade du chef et san pellegrino... des plats froids normalement rapides à faire.",,,,,
...,,,,,
"Toutes les tables alentours, arrivés après nous, ont eu leur commande rapidement et étrangement pour nous ça traîne.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
".... mon ami va donc prendre des nouvelles de nos plats en précisant que nous sommes pressés "" je vais voir où ça en est"" puis silence radio.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
"15 minutes plus tard j'y retourne : "" les prochains plats seront les vôtres ne vous inquiétez pas""",,,,,
4 plats plus tard toujours aucune trace de nos assiettes.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
..,,,,,
"Au bout de 40 minutes d'attente nous nous décidons à partir, bien enervés.",attente~,SERVICE#GENERAL~,negative~,24~,31~
J'explique le pourquoi à une serveuse qui était entrain d'encaisser et là cerise sur le gâteau : elle nous facture la bouteille d'eau sans une excuse !!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Une serveuse nous rattrapera à la sortie pour s'excuser et nous dire que nos plats sont entrain d'arriver : "" trop tard je reprends le travail dans 15min !""",,,,,
Dommage car les plats avaient l'air très bon contrairement aux sandwichs triangle du supermarché que nous avons dû manger en vitesse dans la rue !!,plats~,FOOD#STYLE_OPTIONS~,positive~,16~,21~
"Je peux comprendre qu'on nous ai oublié, les erreurs ça arrive mais il y a des manière de faire passer la pilule.",NULL~,SERVICE#GENERAL~,negative~,0~,0~
Nous n'y mettrons plus les pieds !,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Nous ne sommes pas ici dans un restau à touristes, le décor est simple et sobre, même un peu trop à mon goût, moi qui aime les intérieurs cosys et les ptits chichis, la carte des vins sur une feuille A5 pliée en deux me rebute un peu au premier abord.",décor~NULL~NULL~,AMBIENCE#GENERAL~RESTAURANT#MISCELLANEOUS~RESTAURANT#MISCELLANEOUS~,negative~negative~positive~,54~0~0~,59~0~0~
"Mais nous ne sommes pas là non plus pour ça, mais pour manger des rognons qui apparemment ont fait ici la réputation de ce restau du vieux lille.",rognons~,FOOD#QUALITY~,positive~,66~,73~
"Les fameux plats arrivent, ni trop tôt, ni sans se faire attendre.",NULL~,SERVICE#GENERAL~,positive~,0~,0~
"Vraiment pas mal du tout ces petits rognons, on comprend leur succès, même si j'aurais aimé un peu plus de sauce et de garniture.",rognons~sauce~garniture~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,positive~negative~negative~,36~107~119~,43~112~128~
Dessert: Chtiterolles et café gourmand.,,,,,
Mon conjoint a vraiment apprécié son dessert bon et conséquent.,dessert~dessert~,FOOD#QUALITY~FOOD#STYLE_OPTIONS~,positive~positive~,37~37~,44~44~
"pour ma part, j'ai été agréablement surprise par la crème au spéculos.",crème au spéculos~,FOOD#QUALITY~,positive~,52~,69~
"J'y retournerai certainement pour manger un plat qui sort de ce qui peut se faire dans le vieux lille pour attraper le touriste, même si j'aurais aimé quelques euros de moins sur l'addition.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
"Enfin, contrairement à ce que j'ai pu lire ici, le restaurant était particulièrement propre lors de mon passage.",restaurant~,RESTAURANT#MISCELLANEOUS~,positive~,51~,61~
Adresse testée lors d'un repas d'équipe (donc grande tablée).,,,,,
"Le lieu est propre et le service correct, quoique un peu long (mais peut-être manquait-il du personnel ce jour là).",lieu~service~service~,RESTAURANT#MISCELLANEOUS~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~negative~,3~25~25~,7~32~32~
"J'ai apprécié d'avoir des couverts différents pour l'entrée et le plat (car combien de restaurants vous laissent désormais les mêmes couverts!),",NULL~,SERVICE#GENERAL~,positive~,0~,0~
ainsi que le contenu des assiettes.,assiettes~,FOOD#QUALITY~,positive~,25~,34~
"Mon choix s'était porté sur de la terrine de campagne, de la carbonnade flamande, et une brioche perdue avec une boule de glace caramel.",,,,,
L'entrée et le plat étaient assez classiques (avec un bémol pour la salade sans goût) mais le dessert était bon.,salade~dessert~entrée~plat~,FOOD#QUALITY~FOOD#QUALITY~FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,negative~positive~neutral~neutral~,68~94~2~15~,74~101~8~19~
Mes collègues aussi étaient satisfaits de leurs assiettes dans l'ensemble.,assiettes~,FOOD#QUALITY~,positive~,48~,57~
Adresse à tester sans hésiter.,Adresse~,RESTAURANT#GENERAL~,positive~,0~,7~
"Nous avons pris les pâtes au foie gras et cèpes, celles-ci baignaient dans de la crème et de la crème balsamique!",pâtes au foie gras et cèpes~,FOOD#QUALITY~,negative~,20~,47~
Sans parler de l'huile!,NULL~,FOOD#QUALITY~,negative~,0~,0~
Nous avons aussi pris le risotto aux St Jacques qui était très riche en crème!,risotto aux St Jacques~,FOOD#QUALITY~,negative~,25~,47~
Et les St Jacques étaient caoutchouteuses!,St Jacques~,FOOD#QUALITY~,negative~,7~,17~
Nous sommes parties de là écoeurées!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Très décevant.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Si la note est peu élevée (61,90) pour un repas et une bouteille de vin du mois.",bouteille de vin du mois~repas~,DRINKS#PRICES~FOOD#PRICES~,negative~negative~,55~42~,79~47~
"Inutile de faire le déplacement pour ce restaurant, tout y est médiocre.",restaurant~,RESTAURANT#GENERAL~,negative~,40~,50~
On ne nous avait jamais fait le gag du saumon mariné dont la moitié était en salade.,saumon mariné~,FOOD#QUALITY~,negative~,39~,52~
"Les produits ne sont pas maison, ce qui se ressent sur le goût.",produits~,FOOD#QUALITY~,negative~,4~,12~
Le service est moyen.,service~,SERVICE#GENERAL~,negative~,3~,10~
"L'absence de clients du cru était un bon indice, piégés !",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"je cherchais avec mon amie un endroit ou passer un bon moment tout en mangeant bien, ce fut l'endroit idéal ! et on a également aussi bien bu, dans un restaurant avec un nom pareil, cela semble d'ailleurs normal...",endroit~NULL~,RESTAURANT#GENERAL~DRINKS#QUALITY~,positive~positive~,30~0~,37~0~
Le patron est bien sympa : on recommande sans hésiter.,patron~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~positive~,3~0~,9~0~
et j'y retournerai avec mon amoureux !,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Nous sommes allés déjeuner dans ce petit restaurant.,,,,,
"L'accueil est agréable, par contre l'espace est restreint si l on veut déjeuner sur place.",accueil~espace~,SERVICE#GENERAL~RESTAURANT#MISCELLANEOUS~,positive~negative~,2~37~,9~43~
L'avantage est qu'il est possible de prendre des plats à emporter.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
"J'ai pris un menu ""galette"" (galette + crêpe + bolée de cidre à 9€40).","menu ""galette""~",FOOD#STYLE_OPTIONS~,neutral~,13~,27~
C'est un bon rapport qualité/prix.,NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
"Les galettes sont copieuses et les crêpes excellentes, fines et légères.",galettes~crêpes~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,4~35~,12~41~
Un plat et une galette du jour sont également proposés.,galette du jour~plat~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,neutral~neutral~,15~3~,30~7~
Un bon resto quand on sait le nombre de restos qu'il y a dans la rue.,resto~,RESTAURANT#GENERAL~,positive~,7~,12~
A savoir qu'il y a une majorité de restaurants pour touristes.,,,,,
Celui-ci a un bon rapport qualité-prix.,NULL~NULL~,RESTAURANT#PRICES~RESTAURANT#GENERAL~,positive~positive~,0~0~,0~0~
Dire que tout est frais?,NULL~,FOOD#QUALITY~,positive~,0~,0~
"en tout cas, c'est bon et bien cuisiné.",NULL~NULL~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
L'accueil est sympathique.,accueil~,SERVICE#GENERAL~,positive~,2~,9~
très bien pour une petite sortie entre amis un samedi soir.,NULL~,RESTAURANT#MISCELLANEOUS~,positive~,0~,0~
je recommande ce restaurant.,restaurant~,RESTAURANT#GENERAL~,positive~,17~,27~
Nous nous sommes arrêtés par hasard et nous sommes repartis conquis.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
La carte n'est pas énormément étoffée mais c'est normal puisque que tout est frais et cuisiné sur place.,carte~NULL~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,neutral~positive~,3~0~,8~0~
La mousse au chocolat en dessert était excellente.,mousse au chocolat~,FOOD#QUALITY~,positive~,3~,21~
"Seul bémol, le prix du vin au verre qui est trop cher.",vin au verre~,DRINKS#PRICES~,negative~,23~,35~
Très bien situé sur le port face à l'aquarium.,port~aquarium~,LOCATION#GENERAL~LOCATION#GENERAL~,positive~positive~,23~37~,27~45~
Accueil très aimable et décor lounge plutôt cosy.,Accueil~décor~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,0~24~,7~29~
En revanche ce qu'il y avait dans mon assiette : danger !,assiette~,FOOD#QUALITY~,negative~,38~,46~
J'ai soulevé le couvercle de mon burger pour vérifier et suis tombé sur des feuilles de salade toutes flétries pour ne pas dire pire que ça.,feuilles de salade~,FOOD#QUALITY~,negative~,76~,94~
Les frites étaient quasiment transformées en purée tellement elles étaient imbibées de graisse.,frites~,FOOD#QUALITY~,negative~,4~,10~
Beurk.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Si vous avez la santé fragile passez votre chemin.,NULL~,FOOD#QUALITY~,negative~,0~,0~
"Nous avions envie de moules frites et nous avons été un peu déçus : des moules trop cuites (voire re-cuites), sèches et fades.",moules~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,negative~negative~,72~0~,78~0~
"Ok ce n'est pas la saison, nous ne nous y reprendrons pas.",NULL~,FOOD#QUALITY~,negative~,0~,0~
Les frites et le vin blanc étaient médiocres.,frites~vin blanc~,FOOD#QUALITY~DRINKS#QUALITY~,negative~negative~,4~17~,10~26~
"Une carte correcte mais plus trop au goût du jour, sans trop d'évolution.",carte~,FOOD#STYLE_OPTIONS~,neutral~,4~,9~
Cadre très agréable principalement en ext malgré un manque de jardinier .....,Cadre~,AMBIENCE#GENERAL~,positive~,0~,5~
"Le menu du midi en semaine est très abordable, les plats sont excellents.",menu du midi~plats~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,3~51~,15~56~
Service de bon niveau.,Service~,SERVICE#GENERAL~,positive~,0~,7~
Cadre exceptionnel ; la salle est dans une ancienne abbaye réaménagée.,Cadre~,AMBIENCE#GENERAL~,positive~,0~,5~
je ne vais plus dans cet établissement depuis deux mois à cause du laisser aller de la cuisine qui n'est plus à la hauteur de la qualité de la chaine.,cuisine~,FOOD#QUALITY~,negative~,87~,94~
"ce qui est régulièrement raté, ce sont les cuissons des viandes : du bleu arrivant froid à peine dégelé au centre , du saignant juste bleu, etc... les chips offertes en entrée étaient infectes : huileuses comme des éponges et au gout de brulé.",viandes~chips~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,56~151~,63~156~
Bref si cet établissement ne se re-saisit pas il perdra sa clientèle régulière (les gens de passage se feront piéger mais cela porte préjudice à l'ensemble de la chaine).,établissement~,RESTAURANT#GENERAL~,negative~,12~,25~
nous avons constaté ces négligences trois fois avant de prendre la décision de ne plus y remettre les pieds.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
